,0,1,2
1704,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A53/053-L3 ( 0.00- 2.00 s).wav,48,"[ 5.80064580e-03 -1.03836513e+00 -2.08026266e+00  2.26105332e+00
 -7.67469883e+00 -4.04088688e+00 -9.60923195e-01 -3.65943253e-01
  6.52299023e+00  1.51514554e+00 -6.61511135e+00  8.01016140e+00
 -4.22603577e-01 -1.21541727e+00 -2.76392746e+00 -3.37520218e+00
 -2.41241455e+00 -8.03009319e+00 -2.78851700e+00  1.31207836e+00
 -1.37579679e+00  7.04831505e+00 -4.34450150e+00 -9.06925201e+00
 -1.74731886e+00  1.41845167e+00 -6.76159239e+00 -2.41089511e+00
 -3.59320998e+00 -8.69762325e+00 -3.34732747e+00  1.34322298e+00
  3.25196552e+00 -7.91571200e-01 -2.96385813e+00 -4.13164043e+00
  8.64038658e+00  1.56056440e+00 -7.36295700e-01 -8.95228803e-01
 -1.66272366e+00  3.77612054e-01  9.40221369e-01  6.85694027e+00
 -3.65080953e+00  1.81199563e+00 -2.01863337e+00  3.00233912e+00
  1.66402550e+01 -3.15512180e+00  6.39720821e+00 -2.73799229e+00
 -1.87531078e+00  1.89430034e+00  1.98751163e+00  6.31368876e+00
 -8.20049477e+00 -7.86917627e-01 -1.46148384e+00  6.66406822e+00]"
1705,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A53/053-R3 ( 0.00- 2.00 s).wav,48,"[ 0.43169081 -2.5475812  -2.46584225  1.24670029 -6.59577513 -2.84382653
 -1.85855508 -1.11544132  3.85729837  1.9388994  -5.22949886  8.26894093
 -0.2864159  -0.86274815 -1.62006748 -3.5711627  -0.64900732 -6.38993502
 -2.72840405  0.81591976 -1.35680532  5.917799   -4.44055319 -7.64027071
 -0.92185467  1.14560235 -6.18239832 -1.96345782 -3.48657918 -6.59243584
 -2.64933991  1.09000087  3.24101472 -1.2663269  -2.18253541 -3.56406546
  7.47135639  1.82018697 -1.15770221  0.17374569 -1.47316849  0.31210321
  0.47754145  6.22160816 -2.04632211  2.93693995 -1.94612288  1.92208564
 15.5147028  -2.63906169  3.28599143 -2.97861028 -2.27118826  0.41792712
  1.10455298  7.48487616 -6.9731369   0.42901275 -1.65168393  4.92634296]"
1706,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A53/053-L14 ( 0.00- 2.00 s).wav,48,"[  3.25226045   0.47031435  -2.79060125   2.90096974  -7.87230825
  -5.12259197  -0.80838478   5.38144541   8.34025764  -2.02812934
  -5.85422325   6.34339237  -3.37583017  -5.16955233  -2.0483222
  -3.78267837  -5.44617796 -10.02769279   0.98310107   1.69385517
  -3.41137147  14.35386181  -6.06185913  -8.04892063  -4.26669693
   1.04775596  -8.47422695  -2.44293594  -3.24853134  -6.7746501
   1.100425    -1.36428857  -0.65646952  -3.87629843  -5.47331429
  -6.09849262  10.03658295  -2.09255838  -3.18755579  -2.17120671
  -0.04366064   5.60706806   2.18390298   9.72609997  -2.42204785
   1.32858908  -2.10685802  -0.7896626   17.95161438  -6.16357613
   7.84332752  -2.29469514  -4.58063984   2.2199769    1.42921579
   9.99085522  -7.96992159  -2.74973106  -2.2512958    3.20681953]"
1707,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A12/012-R8 ( 0.00- 2.00 s).wav,3,"[ 6.47311211e-01 -2.90141964e+00  6.60281086e+00  2.01227818e+01
  6.49567842e+00 -4.93264914e+00  8.95290565e+00  3.43421555e+00
 -3.18414599e-01  7.62634325e+00  5.19887018e+00  1.43629890e-02
 -5.46655083e+00 -4.01310205e+00 -5.57451296e+00 -1.84016871e+00
 -5.12919855e+00 -1.31920695e-01 -2.58510733e+00 -1.00979424e+00
 -4.26119041e+00  3.44300199e+00 -3.60071397e+00 -2.47293329e+00
 -7.88313818e+00 -4.54392481e+00 -1.54115188e+00  3.78770947e-01
 -9.53996360e-01  6.56009912e-01 -6.76373911e+00 -6.14451599e+00
 -9.13245964e+00 -7.70890856e+00  6.10470390e+00  3.39531946e+00
 -1.33000803e+00  1.16004038e+00 -4.25634289e+00  5.97675943e+00
  8.91355515e+00 -3.37250185e+00 -1.41004980e+00 -3.26951051e+00
 -9.46736634e-01 -1.21188617e+00 -2.59840012e-01 -3.50062299e+00
  1.54899514e+00 -1.63413179e+00  1.37410498e+00  5.92888403e+00
 -2.04683948e+00  8.74488354e+00  5.20217419e+00 -3.52155018e+00
  3.45748162e+00  9.01319218e+00 -6.08468199e+00  8.79286575e+00]"
1708,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A12/012-R2 ( 0.00- 2.00 s).wav,3,"[ 1.17728662 -2.212569    5.28463459 20.65944481  5.65818644 -3.83071446
  7.33497429  3.76789427 -0.70251113  6.21315622  4.0397439  -1.35847402
 -5.79857874 -3.88108039 -4.8788805  -1.24423528 -5.5343256  -0.27893311
 -1.87151611 -1.59335566 -4.15531588  2.7615366  -3.69252658 -2.35771394
 -9.57067966 -3.10856318 -1.75986886  0.24183938 -1.17931151  0.77526772
 -7.12062979 -6.62190533 -9.03270054 -8.89700603  8.61047459  4.27807283
  0.33997256  1.18841577 -3.78597021  5.6981144   9.00409126 -4.42126226
 -2.24452305 -2.87810993 -1.65731299 -0.02483105 -1.82801437 -3.44517875
  0.77848452  1.00358403  1.18269885  7.29695606 -1.68086159  7.68890619
  5.40656042 -4.02707291  4.36514997 10.02680302 -6.76377726  7.4595952 ]"
1709,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A12/012-L2 ( 0.00- 2.00 s).wav,3,"[  6.33196831  -3.5016799   -1.00930214  18.01928139   2.16953611
  -5.43661594   8.27997208  10.21821022  -1.22052419   2.63440824
   8.53201294   1.61131608  -8.00626564  -1.96708536  -0.80766737
  -4.64083004 -10.21219254  -2.05734062   0.245454     2.40646982
  -7.61172104   6.55554867  -4.86171675  -1.29319465  -4.97834253
  -5.31531477   3.35476136   4.07967949   3.06826019  -0.64384609
  -3.83958411  -4.83864403  -8.73052025  -8.5080595   -0.95394224
   1.2697289    0.03085361  -3.7037704   -4.36767244  11.22367668
   8.32860947  -2.27312088   2.7435503   -0.70191735  -1.80456293
  -1.9899044   -1.31275845  -1.66859412   1.54321277  -3.50348473
   3.17771649   5.01032639  -4.25004578   5.37504673   7.08178473
  -2.23181033  -2.56272244   3.59050131  -7.35246325   2.11369443]"
1710,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-L2 ( 0.00- 2.00 s).wav,26,"[  0.6076135   -3.88763547  -1.93839252   0.60357249  -1.54661
  -2.8616755   -0.40016764  12.05127621  -3.01303291  -6.14632893
  -3.81283712   0.18577327  -4.42747831   2.47481275   8.76082802
  -9.25641632 -10.01172352  -2.50561333  -3.87296128   0.17661561
  -1.38293958  -2.98111939   7.232656    -2.54464746   5.48532581
  -4.28790379  20.80447769  15.1544199   10.14904118  -7.48582458
  -3.83749533  10.54809856   2.27580738   3.89317989  -9.51966667
  -1.00264084  -4.8314333   -9.8594265    0.32052749   6.87784719
   3.97215343  -2.35433984  11.06668949   0.3145172   -9.03198814
  -5.70526981  -1.86923254   5.49945402  -2.45156193  -2.5578649
   1.10731733   0.73173887   1.6392622    3.26026011  -1.32736814
   0.51585543  -7.29823446  -9.23660088  -0.100995    -5.93815851]"
1711,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-L14 ( 0.00- 2.00 s).wav,26,"[ 0.02275443 -3.77544951 -1.98589849 -0.78023875 -1.28344202 -2.334378
 -1.38923621  8.90295887 -2.28520131 -5.24698782 -3.44448638  1.10922396
 -2.12096596  2.46516395  8.0327673  -7.62565231 -7.44377089 -1.42651391
 -3.12784672  0.66398984 -1.19880676 -2.71495962  6.25046539 -2.19889474
  5.75434923 -2.96811318 18.00069046  9.77342415  8.45333672 -6.28429413
 -2.69869757  9.69547462  3.77349687  4.63010263 -7.85843372 -2.60036492
 -5.32125759 -7.85098934  0.75195962  6.63569736  2.52036476 -1.45258665
 10.04007339  0.40207899 -7.21296024 -4.55530071 -0.85147989  5.61767769
 -1.96105778 -2.37840247  0.01945333 -0.11680788  1.25735414  1.16788542
 -1.86052763  0.83309209 -5.85015345 -7.76172304  0.74616522 -4.28395319]"
1712,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A33/033-R15 ( 0.00- 2.00 s).wav,26,"[ 0.23453154 -4.09249544  0.42448434  3.18088841  2.66601205 -3.97128606
  0.56541741  8.02848911 -2.58224702 -2.04448962 -0.24395066  1.36401284
 -4.32880688  1.65405083  6.47258377 -8.30094814 -7.86995792  1.46606314
 -2.85606503 -0.43908367 -1.19126594 -2.88301444  5.4682889  -0.20207834
  2.14333534 -3.65336347 15.54273987  7.95904779  9.49766731 -4.76062918
 -3.8731122   5.55742788  0.46772918  0.77335352 -6.44609261  0.16639778
 -5.42555618 -6.53450298  0.74668932  9.09401131  5.63059282 -2.0750494
  6.67535877 -0.15205227 -4.92132187 -4.2525363  -1.61425734  3.13517189
 -2.46520042 -1.92722547 -1.74504423  0.95948541 -0.84576398  0.52275896
  0.03364929  0.53557628 -3.17698145 -2.45164251  0.17271456 -1.7768451 ]"
1713,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-R7 ( 0.00- 2.00 s).wav,27,"[-4.76301861e+00 -1.44498026e+00  5.70732498e+00 -1.33890367e+00
 -3.40517688e+00  4.15291929e+00  4.24702930e+00  3.16371536e+00
 -9.62916613e-01 -4.16647577e+00 -4.93804359e+00 -5.43592155e-01
  2.24672627e+00 -4.17166263e-01 -3.72991824e+00 -4.56896162e+00
 -1.96312189e+00 -4.84841204e+00 -4.35311031e+00  1.08145587e-02
  4.56256628e+00 -2.52939403e-01  9.56955731e-01 -3.53243279e+00
  6.10186768e+00 -7.36537600e+00  4.86821413e+00  1.84630089e+01
  2.30195093e+00 -3.84285045e+00 -4.23517895e+00  1.10610838e+01
 -1.17123532e+00  1.97131419e+00 -7.39352131e+00  1.64455548e-01
 -2.83635330e+00 -2.71008062e+00 -4.47684097e+00 -2.12729406e+00
 -1.38849247e+00 -2.22880030e+00  2.75914383e+00 -1.84912372e+00
 -1.54768658e+00 -1.38124192e+00 -3.20206499e+00 -2.94250399e-01
 -7.36951470e-01 -5.04057169e+00  2.02546313e-01  6.73747480e-01
  5.19229889e+00  1.01738405e+01 -3.92253971e+00 -2.16347396e-01
 -5.41595268e+00 -9.00449371e+00 -2.03538465e+00 -2.53775835e+00]"
1714,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-R15 ( 0.00- 2.00 s).wav,27,"[-3.5628922  -1.82616556  5.80424881  2.84028649 -3.00671315  0.35231739
  8.14582729  7.53635216 -1.66014624 -5.04538393 -3.37532353 -1.02368152
 -1.28606129  0.32802796 -3.52277637 -6.19970274 -5.96766663 -5.49510908
 -4.67878771  0.60212231  1.71640337  2.15972114  0.59338838 -3.98956156
  5.82737684 -7.77055883  6.92227077 23.9736824   4.58911371 -4.66295815
 -5.83459568  9.51802826 -4.84904003 -0.09706955 -8.94192982  1.19997418
 -2.16352463 -4.77402639 -5.4713273  -0.58348548  1.2270031  -2.19008327
  5.17917061 -2.75273561 -3.98003054 -2.32291389 -3.32233524 -1.41272259
 -0.42336285 -5.12846708  1.51759696  1.2761761   5.90025759 14.45741177
 -2.34738135 -1.33234942 -6.91695738 -9.26922989 -4.58425426 -3.43260336]"
1715,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A34/034-R1 ( 0.00- 2.00 s).wav,27,"[-4.02369404 -1.98098707  3.8116858  -1.57631755 -5.6134243   3.95504332
  6.45024633  3.32282758 -1.29994214 -4.93246889 -3.57702613  1.10750234
  2.79027033  1.3125993  -4.11280727 -4.33146572 -1.74770236 -4.90227747
 -3.75650263  2.02996111  2.00710201  1.44737422 -2.26392078 -3.68534923
  8.5526104  -6.86071587  3.52247047 19.24744606  1.24280179 -3.01138401
 -3.86403728  9.22625542 -2.0872004   1.47439814 -7.74858761 -0.94743991
 -2.17342544 -1.07507372 -5.99136543 -1.57511878 -2.53888822 -1.86531472
  4.34215021 -2.78722119  0.36813277 -0.05959205 -1.57902002 -1.25195539
 -0.47787425 -4.40954924 -0.81455892  0.45138493  5.30988741 10.92670727
 -3.57284665 -0.23806354 -6.82902813 -9.60347748 -4.04232883 -3.19310141]"
1716,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A47/047-R4 ( 0.00- 2.00 s).wav,41,"[ -2.35343647   5.10815144  -3.82150483  -5.59375095  -7.75704765
  -2.51143742  -1.83796501   4.37405539  13.28147984 -10.70366096
  -4.99249411   3.42116332  -5.22992086  -5.15317011   1.22361898
  -1.72949862  -3.67869639  -7.20496273   5.42396307  10.07998943
  -2.77907777  10.91871452  -4.48521471   1.71940637  -3.0563612
   2.56225348  -6.08497715  -2.26969028   0.7513895   -3.13561845
  12.47123337  -4.56682301  -0.06638564  -0.27334794 -10.27315044
  -8.18466282   1.69015217  -7.01665115  -5.6283412   -5.69222641
  -0.94359571  19.677145     5.74734592  10.84854889   2.82346368
  -3.42657137   2.85343409  -6.29372358   3.48907042 -10.90478516
  -1.77215075  -0.91309649  -5.92013121  -4.20663166  -4.88763905
  11.0027523   -5.81077003  -8.11358643   6.96549463  -5.58988619]"
1717,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A47/047-R11 ( 0.00- 2.00 s).wav,41,"[ -3.56334496   2.17170501  -2.3808434   -4.37128305  -8.22742176
  -3.60785341   1.19132245   1.6362201   13.37167549  -8.43488121
  -4.70338726   8.86073875  -3.07637668  -2.31744003  -0.11070439
  -2.99254894  -3.05838108  -6.75495434   2.84713864  11.0193119
  -2.90894651  10.42875004  -4.89754725  -1.67906129   0.83760715
   1.58803511  -4.31562471  -1.74430227   0.17970766  -4.14661169
   9.31323338  -2.78123927   1.86284304   1.75916541 -10.17754936
  -9.38662529  -0.03204573  -3.37542367  -6.16988182  -3.26189089
  -1.44097972  17.40795135   7.20523548   8.05236053   3.25740385
  -2.70288444   3.27538848  -5.72311449   6.71144724 -10.75831985
  -2.6053915   -2.25736213  -4.99514723  -2.84104395  -3.19229555
  10.36321449  -7.32259178  -8.3410244    5.63193846  -1.97300911]"
1718,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A47/047-R14 ( 0.00- 2.00 s).wav,41,"[-2.72719717e+00 -1.34682089e-01 -4.78483057e+00 -5.12728739e+00
 -9.01932907e+00 -4.05945492e+00 -2.12243843e+00  6.44953489e+00
  1.04938354e+01 -1.22117167e+01 -5.04108000e+00  8.65169811e+00
 -5.35634518e+00 -2.50224113e+00  5.61963606e+00 -4.60712147e+00
 -4.10893631e+00 -6.45190907e+00  7.40738571e-01  9.64866161e+00
 -4.92649508e+00  1.10233431e+01 -4.61860180e+00 -8.76773834e-01
 -2.01059878e-01  3.63155723e+00 -2.81682658e+00 -1.39807773e+00
  2.10623550e+00 -5.72234869e+00  9.48512268e+00 -3.00127649e+00
  8.53968561e-01  2.21755624e+00 -1.16732960e+01 -1.08231773e+01
  6.27224028e-01 -7.51317406e+00 -6.24169493e+00 -1.25012767e+00
  6.31038100e-03  2.08819828e+01  1.23723793e+01  1.14739532e+01
  1.03716679e-01 -3.43878222e+00  5.38272667e+00 -5.37122059e+00
  7.74584675e+00 -1.32382317e+01 -1.91257799e+00 -4.90398026e+00
 -5.30175352e+00 -2.42095613e+00 -6.43828392e+00  1.26897802e+01
 -8.42237949e+00 -8.94059563e+00  4.93297243e+00 -3.96403527e+00]"
1719,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A16/016-R9 ( 0.00- 2.00 s).wav,7,"[  7.80628681  -3.39814138  -5.41104889   8.08025837   0.52066034
  -3.9465313    0.29912895  17.68265343  -3.56159544  -7.50373983
   5.06800175  -0.82453144  -9.81587696  -2.75347328   7.34289932
  -6.0351963  -10.86186218  -0.58871341   1.73952937  -0.16516499
  -7.83623219   7.63152027  -2.42150211   3.20236278  -4.74299479
  -2.11626148   6.14916134   6.14139223   7.07662773  -0.34508252
   1.10388792  -3.53413701  -8.3071785   -7.22152948  -5.53826904
  -0.8291862    0.43246213  -9.65910816  -3.96322179  10.13614845
   6.10231256   3.04787087   8.32381821   3.0791235   -2.62987161
  -2.51392484   0.68349618  -3.74352336  -0.12492692  -4.76136923
   2.29558301   2.29032063  -5.0812974    1.49640024   1.02158153
   4.0441618   -3.05595922  -0.83118671  -5.11564827  -6.00670242]"
1720,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A16/016-L5 ( 0.00- 2.00 s).wav,7,"[ 8.30075550e+00 -2.05971169e+00 -9.30232334e+00  6.15743971e+00
 -2.13685513e+00 -4.70164156e+00 -2.85558105e+00  1.69510822e+01
 -4.32972431e+00 -7.24756622e+00  3.86301494e+00 -3.50668454e+00
 -9.69297409e+00 -1.20750368e-02  1.01126089e+01 -4.74435806e+00
 -1.06140900e+01 -1.01250160e+00  1.91846573e+00 -9.46722507e-01
 -7.93484449e+00  3.96213269e+00 -3.41611505e+00  4.71288776e+00
 -7.10759211e+00  2.93826485e+00  3.27953100e+00  4.48508883e+00
  5.65446329e+00 -3.86612368e+00 -1.57251489e+00 -4.96685362e+00
 -8.59530735e+00 -9.05411339e+00 -3.09183097e+00  1.25704777e+00
  6.17644119e+00 -8.55947304e+00 -2.06191629e-01  9.36151981e+00
  5.28887844e+00 -2.53278136e-01  5.75399399e+00  4.52346611e+00
 -5.48276138e+00 -4.77069229e-01 -5.74142873e-01  3.15761089e-01
 -1.61645854e+00  8.08207154e-01  3.96770263e+00  2.63178682e+00
 -4.88471174e+00 -1.04577112e+00  1.39643979e+00  2.69130898e+00
 -4.89921188e+00  1.44153225e+00 -6.99543619e+00 -6.47040844e+00]"
1721,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A16/016-R11 ( 0.00- 2.00 s).wav,7,"[ 5.77380943 -3.9165585  -5.32945347  5.15617466  1.45355594 -3.81380844
 -1.69973254 15.3562479  -4.51947737 -7.52949524  3.98521137 -0.91446495
 -8.70962334 -1.14970696  9.60026264 -6.36486864 -9.42648792  1.19645512
  0.07802022 -1.26936996 -6.52079964  3.55268741 -0.40370664  4.94657135
 -3.79686522 -0.59866166  7.71186733  5.7579689   8.37013817 -1.1124227
  0.22239085 -2.21202755 -6.72010946 -5.50963306 -5.47007179 -0.48263773
 -0.93923444 -9.3301506  -2.09996867 10.45663071  6.02018881  2.21171641
  7.84445286  3.02034569 -3.22720242 -2.60023284  0.70782197 -2.42721176
 -1.86086571 -3.26520729  0.13335127  1.50058544 -4.67208433 -0.43914697
 -0.46853006  4.77536392 -2.64390516  0.21945432 -3.56191635 -6.04145575]"
1722,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A27/027-R8 ( 0.00- 2.00 s).wav,19,"[ -2.93142104   0.43309537  -4.40916586  -0.4083496  -12.49718094
  -2.82752275  12.33162975  -4.82061625  10.71984005  -2.15502787
   0.03817621  11.45360661   1.52419353   4.31734562  -5.67633295
   0.25809228  -2.16431427  -4.36504173   9.49751186  22.40333748
  -5.71712303   9.77387524 -11.07841206  -4.68293858   6.16905403
  -1.55610919  -5.09116125  -0.39974487  -4.45435953  -0.03544578
   5.78076363  -5.52582407  -0.42781708  -3.00548387  -4.14644051
  -7.45703983  -0.39252111   6.11138344  -7.12416697  -0.38008064
  -7.31723928   6.7877965    3.85532022  -4.08974457   9.80862713
   2.18068528   1.02830541   0.55512154   0.85308605  -0.6161052
  -7.97586441   5.20244503  -3.29763746  -1.01833522   3.81281948
   0.79239172  -7.93973303  -7.59971952  -4.29938316   2.13153839]"
1723,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A27/027-L3 ( 0.00- 2.00 s).wav,19,"[-1.08751225e+00 -1.63771009e+00 -6.00073099e+00 -3.05388778e-01
 -7.46354961e+00 -2.60037899e+00  3.47446966e+00 -4.62052941e-01
  2.65549850e+00 -2.86143327e+00  3.36599052e-01  6.07089281e+00
 -1.53832817e+00  4.65140963e+00  2.78676414e+00 -1.84133613e+00
 -2.36794353e+00 -2.17633295e+00  2.52082181e+00  1.39218636e+01
 -3.94844198e+00  2.44888759e+00 -5.39461946e+00 -1.16039109e+00
  2.63713598e+00 -6.03382289e-01 -2.63724267e-01 -1.05993629e-01
 -5.94215274e-01 -2.77374053e+00  2.29138064e+00 -2.20474625e+00
  9.44162235e-02 -1.24388671e+00 -4.09242153e+00 -4.03356361e+00
  4.61711764e-01  1.20396726e-02 -1.71918011e+00  3.01680350e+00
 -3.77659678e+00  3.49877977e+00  4.05410719e+00  7.91270018e-01
  1.79515326e+00  4.04076248e-01  5.02052844e-01  6.00737000e+00
  1.33953619e+00 -1.75949454e-01 -3.67807508e+00  7.60985672e-01
 -3.30522156e+00 -1.89294517e+00  7.08640456e-01  1.67017603e+00
 -7.43505526e+00 -4.50864267e+00 -2.25161362e+00  2.62661934e-01]"
1724,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A27/027-R6 ( 0.00- 2.00 s).wav,19,"[ -2.40344882  -2.07168055  -2.17859578   0.18713528 -10.10631657
  -3.79586148   9.6885519   -4.49050331  10.15192604  -1.68531132
  -1.2234745   14.65141964   1.62610269   4.11588621  -5.0615716
  -2.74061751  -2.79225802  -4.09112549   4.75440073  15.5818119
  -4.58954573   9.71796513  -9.21269798  -6.14027977   6.40976286
  -0.27783376  -4.42312527  -0.98113757  -2.61780691  -2.9002986
   2.48538184  -2.73255491   0.83324319  -1.1028142   -5.44531631
  -8.36421108  -0.28225496   6.32564259  -6.0966897    1.64963341
  -4.90620041   6.57433414   4.55766535  -1.87185681   6.87875462
   1.8799454    1.24546397  -0.9290396    6.50877285  -2.83171272
  -5.39210796   0.9268263   -3.02012992  -0.35992584   3.30615783
   3.81239653  -8.17781162  -5.55902481  -3.49464345   5.14660883]"
1725,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A20/020-L7 ( 0.00- 2.00 s).wav,12,"[ -7.48585701  -1.723212    -1.8980273   -9.39300919 -10.57150173
   8.68598366   0.72744566  -8.64189148  -0.07683869  -1.62045658
  -3.58045316   1.55273116  16.4382515    4.55437136  -6.56725502
   2.90886998  11.50372505   0.94427997  -3.7020402    2.76802278
   2.02298069  -3.81808972  -8.17719746  -3.54451609  10.49449825
   0.66590625  -9.69591427  -0.41849679  -4.48958015  -0.47843894
  -4.05414963   4.26200008   4.52613497   5.04298782   2.87445903
  -6.43053436  -0.6380071   12.98952389  -1.68883634  -5.04675579
 -11.88857269  -5.71979904  -0.67305332  -6.63665342   6.46820068
   8.8554678    2.98137021  -0.41242406  -2.57625103   1.75197554
  -4.47928572   0.69734913   8.69372654   2.4167552   -6.1726141
  -2.17366147  -4.04142857  -2.83488178  -4.22943783   2.00239444]"
1726,/home/hhdx/PycharmProjects/yyds/yds_paper/ear_recognition/data_50/train_ear60/A20/020-R3 ( 0.00- 2.00 s).wav,12,"[-7.80810881 -1.60023761  5.20483541 -8.08884335 -4.19177628 13.35221958
 -4.79541159 -6.0868597   1.58225584 -3.50126791 -8.17634678 -2.56119132
 13.40538979 -0.28272134 -4.87385225 -1.64989102  6.21866417  0.55213708
 -3.94482851 -2.05698991  9.81424809 -5.59505653  0.55910182 -2.54525828
  3.44018126 -1.9035114  -4.57065392  2.17116117 -1.75994778 -4.50701237
 -5.31227827 10.70011425  6.16804743  4.47492313 -0.60156024 -2.88062239
 -2.46738839  6.49064112 -0.28270775 -5.95185328 -6.80127239 -4.18789721
 -4.11318302 -1.11195862  4.72234583  2.2325325  -2.30099678  2.23608065
 -3.84820318 -2.95981622 -2.74817514 -1.10843635  8.90260696  2.50455999
 -7.89120913 -1.29636931  0.64156824 -4.69102335  1.2843225   1.36448121]"
